"SA1_CODE16","seifa_decile","seifa_percentile","seifa_quintile","ra","ra_name"
30201102214,6,54,3,0,"Major Cities of Australia"
30201102215,5,45,3,0,"Major Cities of Australia"
30201102217,7,61,4,0,"Major Cities of Australia"
30201102219,NA,NA,NA,0,"Major Cities of Australia"
30201102220,NA,NA,NA,0,"Major Cities of Australia"
30201102221,5,48,3,0,"Major Cities of Australia"
30201102222,9,87,5,0,"Major Cities of Australia"
30201102223,6,57,3,0,"Major Cities of Australia"
30201102224,6,55,3,0,"Major Cities of Australia"
30201102225,9,90,5,0,"Major Cities of Australia"
30201102226,6,51,3,0,"Major Cities of Australia"
30201102227,10,98,5,0,"Major Cities of Australia"
30201102228,5,41,3,0,"Major Cities of Australia"
30201102229,5,46,3,0,"Major Cities of Australia"
30201102230,4,36,2,0,"Major Cities of Australia"
30201102301,9,83,5,0,"Major Cities of Australia"
30201102302,9,85,5,0,"Major Cities of Australia"
30201102303,10,98,5,0,"Major Cities of Australia"
30201102304,10,93,5,0,"Major Cities of Australia"
30201102305,10,96,5,0,"Major Cities of Australia"
30201102306,10,99,5,0,"Major Cities of Australia"
30201102307,10,97,5,0,"Major Cities of Australia"
30201102308,10,94,5,0,"Major Cities of Australia"
30201102309,10,95,5,0,"Major Cities of Australia"
30201102310,9,85,5,0,"Major Cities of Australia"
30201102311,10,99,5,0,"Major Cities of Australia"
30201102312,10,100,5,0,"Major Cities of Australia"
30201102313,10,97,5,0,"Major Cities of Australia"
30201102314,10,98,5,0,"Major Cities of Australia"
30201102315,10,99,5,0,"Major Cities of Australia"
30201102316,10,100,5,0,"Major Cities of Australia"
30201102317,4,32,2,0,"Major Cities of Australia"
30201102318,10,92,5,0,"Major Cities of Australia"
30201102319,9,84,5,0,"Major Cities of Australia"
30201102401,7,68,4,0,"Major Cities of Australia"
30201102403,8,78,4,0,"Major Cities of Australia"
30201102404,7,65,4,0,"Major Cities of Australia"
30201102406,8,79,4,0,"Major Cities of Australia"
30201102407,9,84,5,0,"Major Cities of Australia"
30201102409,6,60,3,0,"Major Cities of Australia"
30201102410,1,5,1,0,"Major Cities of Australia"
30201102411,9,85,5,0,"Major Cities of Australia"
30201102412,7,65,4,0,"Major Cities of Australia"
30201102413,7,70,4,0,"Major Cities of Australia"
30201102414,9,90,5,0,"Major Cities of Australia"
30201102415,9,86,5,0,"Major Cities of Australia"
30201102416,NA,NA,NA,0,"Major Cities of Australia"
30201102417,9,85,5,0,"Major Cities of Australia"
30201102418,9,84,5,0,"Major Cities of Australia"
30201102419,10,91,5,0,"Major Cities of Australia"
30201102420,10,91,5,0,"Major Cities of Australia"
30201102421,10,92,5,0,"Major Cities of Australia"
30201102422,9,90,5,0,"Major Cities of Australia"
30201102423,9,81,5,0,"Major Cities of Australia"
30201102424,9,88,5,0,"Major Cities of Australia"
30201102501,9,89,5,0,"Major Cities of Australia"
30201102502,9,83,5,0,"Major Cities of Australia"
30201102503,8,75,4,0,"Major Cities of Australia"
30201102504,9,90,5,0,"Major Cities of Australia"
30201102505,9,88,5,0,"Major Cities of Australia"
30201102506,8,79,4,0,"Major Cities of Australia"
30201102507,6,56,3,0,"Major Cities of Australia"
30201102508,6,54,3,0,"Major Cities of Australia"
30201102509,5,41,3,0,"Major Cities of Australia"
30201102510,8,75,4,0,"Major Cities of Australia"
30201102511,4,37,2,0,"Major Cities of Australia"
30201102512,6,59,3,0,"Major Cities of Australia"
30201102513,9,86,5,0,"Major Cities of Australia"
30201102514,9,82,5,0,"Major Cities of Australia"
30201102515,9,81,5,0,"Major Cities of Australia"
30201102516,7,62,4,0,"Major Cities of Australia"
30201102517,7,69,4,0,"Major Cities of Australia"
30201102518,9,81,5,0,"Major Cities of Australia"
30201102519,9,89,5,0,"Major Cities of Australia"
30201102601,9,82,5,0,"Major Cities of Australia"
30201102602,10,95,5,0,"Major Cities of Australia"
30201102603,10,94,5,0,"Major Cities of Australia"
30201102604,10,93,5,0,"Major Cities of Australia"
30201102605,9,81,5,0,"Major Cities of Australia"
30201102606,8,80,4,0,"Major Cities of Australia"
30201102607,10,92,5,0,"Major Cities of Australia"
30201102608,9,84,5,0,"Major Cities of Australia"
30201102609,10,93,5,0,"Major Cities of Australia"
30201102610,10,95,5,0,"Major Cities of Australia"
30201102611,10,92,5,0,"Major Cities of Australia"
30201102612,9,82,5,0,"Major Cities of Australia"
30201102613,9,90,5,0,"Major Cities of Australia"
30201102614,9,86,5,0,"Major Cities of Australia"
30201102615,9,90,5,0,"Major Cities of Australia"
30201102616,9,84,5,0,"Major Cities of Australia"
30201102617,10,95,5,0,"Major Cities of Australia"
30201102618,9,88,5,0,"Major Cities of Australia"
30202102701,10,98,5,0,"Major Cities of Australia"
30202102702,7,61,4,0,"Major Cities of Australia"
30202102704,10,92,5,0,"Major Cities of Australia"
30202102705,9,86,5,0,"Major Cities of Australia"
30202102706,6,54,3,0,"Major Cities of Australia"
30202102708,4,39,2,0,"Major Cities of Australia"
30202102709,7,66,4,0,"Major Cities of Australia"
30202102710,7,64,4,0,"Major Cities of Australia"
30202102711,8,78,4,0,"Major Cities of Australia"
30202102712,7,61,4,0,"Major Cities of Australia"
30202102713,7,70,4,0,"Major Cities of Australia"
30202102714,9,86,5,0,"Major Cities of Australia"
30202102715,10,98,5,0,"Major Cities of Australia"
30202102716,9,89,5,0,"Major Cities of Australia"
30202102717,8,73,4,0,"Major Cities of Australia"
30202102718,9,82,5,0,"Major Cities of Australia"
30202102720,NA,NA,NA,0,"Major Cities of Australia"
30202102721,8,73,4,0,"Major Cities of Australia"
30202102722,8,76,4,0,"Major Cities of Australia"
30202102723,7,65,4,0,"Major Cities of Australia"
30202102724,8,80,4,0,"Major Cities of Australia"
30202102725,9,90,5,0,"Major Cities of Australia"
30202102726,8,79,4,0,"Major Cities of Australia"
30202102727,7,67,4,0,"Major Cities of Australia"
30202102728,9,86,5,0,"Major Cities of Australia"
30202102729,8,72,4,0,"Major Cities of Australia"
30202102730,8,79,4,0,"Major Cities of Australia"
30202102731,10,96,5,0,"Major Cities of Australia"
30202102732,10,95,5,0,"Major Cities of Australia"
30202102733,7,64,4,0,"Major Cities of Australia"
30202102734,7,62,4,0,"Major Cities of Australia"
30202102735,10,97,5,0,"Major Cities of Australia"
30202102736,NA,NA,NA,0,"Major Cities of Australia"
30202102737,NA,NA,NA,0,"Major Cities of Australia"
30202102738,3,29,2,0,"Major Cities of Australia"
30202102739,4,39,2,0,"Major Cities of Australia"
30202102740,1,1,1,0,"Major Cities of Australia"
30202102802,NA,NA,NA,0,"Major Cities of Australia"
30202102803,5,49,3,0,"Major Cities of Australia"
30202102804,7,67,4,0,"Major Cities of Australia"
30202102806,4,37,2,0,"Major Cities of Australia"
30202102807,3,29,2,0,"Major Cities of Australia"
30202102808,4,38,2,0,"Major Cities of Australia"
30202102809,5,44,3,0,"Major Cities of Australia"
30202102810,4,34,2,0,"Major Cities of Australia"
30202102811,5,47,3,0,"Major Cities of Australia"
30202102812,NA,NA,NA,0,"Major Cities of Australia"
30202102813,4,32,2,0,"Major Cities of Australia"
30202102814,2,15,1,0,"Major Cities of Australia"
30202102815,4,39,2,0,"Major Cities of Australia"
30202102816,5,42,3,0,"Major Cities of Australia"
30202102817,6,55,3,0,"Major Cities of Australia"
30202102818,7,65,4,0,"Major Cities of Australia"
30202102819,2,12,1,0,"Major Cities of Australia"
30202102820,8,77,4,0,"Major Cities of Australia"
30202102821,4,40,2,0,"Major Cities of Australia"
30202102822,NA,NA,NA,0,"Major Cities of Australia"
30202102823,8,72,4,0,"Major Cities of Australia"
30202102824,5,50,3,0,"Major Cities of Australia"
30202102825,7,69,4,0,"Major Cities of Australia"
30202102901,10,98,5,0,"Major Cities of Australia"
30202102902,7,67,4,0,"Major Cities of Australia"
30202102903,9,81,5,0,"Major Cities of Australia"
30202102904,8,73,4,0,"Major Cities of Australia"
30202102905,8,72,4,0,"Major Cities of Australia"
30202102906,7,66,4,0,"Major Cities of Australia"
30202102907,8,72,4,0,"Major Cities of Australia"
30202102908,7,69,4,0,"Major Cities of Australia"
30202102909,6,58,3,0,"Major Cities of Australia"
30202102910,8,76,4,0,"Major Cities of Australia"
30202102911,8,72,4,0,"Major Cities of Australia"
30202102912,7,65,4,0,"Major Cities of Australia"
30202102913,8,78,4,0,"Major Cities of Australia"
30202102914,NA,NA,NA,0,"Major Cities of Australia"
30202102915,8,71,4,0,"Major Cities of Australia"
30202102916,NA,NA,NA,0,"Major Cities of Australia"
30202102917,10,95,5,0,"Major Cities of Australia"
30202103001,9,81,5,0,"Major Cities of Australia"
30202103002,8,77,4,0,"Major Cities of Australia"
30202103003,8,78,4,0,"Major Cities of Australia"
30202103004,8,76,4,0,"Major Cities of Australia"
30202103005,7,68,4,0,"Major Cities of Australia"
30202103006,7,67,4,0,"Major Cities of Australia"
30202103007,NA,NA,NA,0,"Major Cities of Australia"
30202103008,8,74,4,0,"Major Cities of Australia"
30202103009,7,68,4,0,"Major Cities of Australia"
30202103010,7,66,4,0,"Major Cities of Australia"
30202103011,5,43,3,0,"Major Cities of Australia"
30202103101,9,90,5,0,"Major Cities of Australia"
30202103102,9,89,5,0,"Major Cities of Australia"
30202103103,8,73,4,0,"Major Cities of Australia"
30202103104,NA,NA,NA,0,"Major Cities of Australia"
30202103105,9,87,5,0,"Major Cities of Australia"
30202103106,7,70,4,0,"Major Cities of Australia"
30202103107,9,89,5,0,"Major Cities of Australia"
30202103108,8,79,4,0,"Major Cities of Australia"
30202103109,6,59,3,0,"Major Cities of Australia"
30202103110,7,62,4,0,"Major Cities of Australia"
30202103111,10,96,5,0,"Major Cities of Australia"
30202103112,10,96,5,0,"Major Cities of Australia"
30202103113,8,79,4,0,"Major Cities of Australia"
30202103114,7,70,4,0,"Major Cities of Australia"
30202103115,8,80,4,0,"Major Cities of Australia"
30202103116,10,93,5,0,"Major Cities of Australia"
30202103117,8,77,4,0,"Major Cities of Australia"
30202103118,10,94,5,0,"Major Cities of Australia"
30202103119,7,68,4,0,"Major Cities of Australia"
30202103120,8,78,4,0,"Major Cities of Australia"
30202103121,8,71,4,0,"Major Cities of Australia"
30202103122,7,64,4,0,"Major Cities of Australia"
30202103123,8,74,4,0,"Major Cities of Australia"
30202103124,6,57,3,0,"Major Cities of Australia"
30202103125,7,66,4,0,"Major Cities of Australia"
30202103126,8,77,4,0,"Major Cities of Australia"
30202103127,9,84,5,0,"Major Cities of Australia"
30202103128,10,95,5,0,"Major Cities of Australia"
30202103129,10,95,5,0,"Major Cities of Australia"
30202103130,10,92,5,0,"Major Cities of Australia"
30202103131,10,98,5,0,"Major Cities of Australia"
30202103132,8,77,4,0,"Major Cities of Australia"
30202103202,7,67,4,0,"Major Cities of Australia"
30202103204,5,50,3,0,"Major Cities of Australia"
30202103205,9,82,5,0,"Major Cities of Australia"
30202103206,1,5,1,0,"Major Cities of Australia"
30202103208,2,18,1,0,"Major Cities of Australia"
30202103209,9,83,5,0,"Major Cities of Australia"
30202103210,8,80,4,0,"Major Cities of Australia"
30202103211,9,90,5,0,"Major Cities of Australia"
30202103212,9,82,5,0,"Major Cities of Australia"
30202103213,9,83,5,0,"Major Cities of Australia"
30202103214,6,57,3,0,"Major Cities of Australia"
30202103215,2,20,1,0,"Major Cities of Australia"
30202103216,6,56,3,0,"Major Cities of Australia"
30202103217,3,28,2,0,"Major Cities of Australia"
30202103218,7,69,4,0,"Major Cities of Australia"
30202103219,8,74,4,0,"Major Cities of Australia"
30202103220,NA,NA,NA,0,"Major Cities of Australia"
30202103221,9,82,5,0,"Major Cities of Australia"
30202103222,4,32,2,0,"Major Cities of Australia"
30202103223,NA,NA,NA,0,"Major Cities of Australia"
30202103224,5,44,3,0,"Major Cities of Australia"
30202103225,NA,NA,NA,0,"Major Cities of Australia"
30202103301,9,84,5,0,"Major Cities of Australia"
30202103302,9,82,5,0,"Major Cities of Australia"
30202103303,5,50,3,0,"Major Cities of Australia"
30202103304,5,43,3,0,"Major Cities of Australia"
30202103305,10,93,5,0,"Major Cities of Australia"
30202103306,3,21,2,0,"Major Cities of Australia"
30202103307,10,91,5,0,"Major Cities of Australia"
30202103308,5,45,3,0,"Major Cities of Australia"
30202103309,6,54,3,0,"Major Cities of Australia"
30202103310,5,49,3,0,"Major Cities of Australia"
30202103311,8,79,4,0,"Major Cities of Australia"
30202103312,7,68,4,0,"Major Cities of Australia"
30202103313,8,75,4,0,"Major Cities of Australia"
30202103314,9,85,5,0,"Major Cities of Australia"
30202103315,7,70,4,0,"Major Cities of Australia"
30202103316,9,82,5,0,"Major Cities of Australia"
30202103401,9,82,5,0,"Major Cities of Australia"
30202103402,9,84,5,0,"Major Cities of Australia"
30202103403,9,81,5,0,"Major Cities of Australia"
30202103404,8,77,4,0,"Major Cities of Australia"
30202103405,8,80,4,0,"Major Cities of Australia"
30202103406,8,76,4,0,"Major Cities of Australia"
30202103407,10,92,5,0,"Major Cities of Australia"
30202103408,10,97,5,0,"Major Cities of Australia"
30202103409,10,96,5,0,"Major Cities of Australia"
30202103410,9,85,5,0,"Major Cities of Australia"
30202103411,9,89,5,0,"Major Cities of Australia"
30202103412,10,91,5,0,"Major Cities of Australia"
30202103413,10,92,5,0,"Major Cities of Australia"
30202103414,10,93,5,0,"Major Cities of Australia"
30202103415,9,87,5,0,"Major Cities of Australia"
30202103416,10,91,5,0,"Major Cities of Australia"
30202103417,9,88,5,0,"Major Cities of Australia"
30202103418,10,93,5,0,"Major Cities of Australia"
30202103419,10,95,5,0,"Major Cities of Australia"
30202103420,8,78,4,0,"Major Cities of Australia"
30202103421,9,86,5,0,"Major Cities of Australia"
30202103422,8,76,4,0,"Major Cities of Australia"
30202103423,9,85,5,0,"Major Cities of Australia"
30203103501,6,59,3,0,"Major Cities of Australia"
30203103502,6,53,3,0,"Major Cities of Australia"
30203103503,6,52,3,0,"Major Cities of Australia"
30203103504,5,48,3,0,"Major Cities of Australia"
30203103505,7,68,4,0,"Major Cities of Australia"
30203103506,5,46,3,0,"Major Cities of Australia"
30203103507,8,76,4,0,"Major Cities of Australia"
30203103508,8,78,4,0,"Major Cities of Australia"
30203103509,8,72,4,0,"Major Cities of Australia"
30203103510,7,61,4,0,"Major Cities of Australia"
30203103511,6,59,3,0,"Major Cities of Australia"
30203103512,6,55,3,0,"Major Cities of Australia"
30203103513,5,50,3,0,"Major Cities of Australia"
30203103514,5,49,3,0,"Major Cities of Australia"
30203103515,6,55,3,0,"Major Cities of Australia"
30203103516,6,60,3,0,"Major Cities of Australia"
30203103517,6,59,3,0,"Major Cities of Australia"
30203103518,4,32,2,0,"Major Cities of Australia"
30203103519,5,48,3,0,"Major Cities of Australia"
30203103520,7,70,4,0,"Major Cities of Australia"
30203103521,NA,NA,NA,0,"Major Cities of Australia"
30203103522,7,67,4,0,"Major Cities of Australia"
30203103602,10,96,5,0,"Major Cities of Australia"
30203103603,NA,NA,NA,0,"Major Cities of Australia"
30203103701,3,26,2,0,"Major Cities of Australia"
30203103703,10,96,5,0,"Major Cities of Australia"
30203103704,9,86,5,0,"Major Cities of Australia"
30203103801,9,82,5,0,"Major Cities of Australia"
30203103802,9,86,5,0,"Major Cities of Australia"
30203103803,8,78,4,0,"Major Cities of Australia"
30203103804,9,89,5,0,"Major Cities of Australia"
30203103805,10,93,5,0,"Major Cities of Australia"
30203103806,7,62,4,0,"Major Cities of Australia"
30203103807,5,43,3,0,"Major Cities of Australia"
30203103808,3,29,2,0,"Major Cities of Australia"
30203103809,9,86,5,0,"Major Cities of Australia"
30203103810,8,74,4,0,"Major Cities of Australia"
30203103811,9,82,5,0,"Major Cities of Australia"
30203103812,6,60,3,0,"Major Cities of Australia"
30203103813,NA,NA,NA,0,"Major Cities of Australia"
30203103814,8,76,4,0,"Major Cities of Australia"
30203103815,7,70,4,0,"Major Cities of Australia"
30203103816,9,90,5,0,"Major Cities of Australia"
30203103901,NA,NA,NA,0,"Major Cities of Australia"
30203103902,NA,NA,NA,0,"Major Cities of Australia"
30203103903,6,53,3,0,"Major Cities of Australia"
30203103904,6,56,3,0,"Major Cities of Australia"
30203103905,5,50,3,0,"Major Cities of Australia"
30203103906,6,51,3,0,"Major Cities of Australia"
30203103908,9,85,5,0,"Major Cities of Australia"
30203103909,NA,NA,NA,0,"Major Cities of Australia"
30203103910,NA,NA,NA,0,"Major Cities of Australia"
30203103911,6,59,3,0,"Major Cities of Australia"
30203103912,5,49,3,0,"Major Cities of Australia"
30203103915,9,83,5,0,"Major Cities of Australia"
30203103916,7,65,4,0,"Major Cities of Australia"
30203103917,7,69,4,0,"Major Cities of Australia"
30203103918,6,54,3,0,"Major Cities of Australia"
30203103919,6,54,3,0,"Major Cities of Australia"
30203103920,5,42,3,0,"Major Cities of Australia"
30203103921,7,66,4,0,"Major Cities of Australia"
30203103922,8,80,4,0,"Major Cities of Australia"
30203103923,9,89,5,0,"Major Cities of Australia"
30203103924,5,44,3,0,"Major Cities of Australia"
30203103925,7,68,4,0,"Major Cities of Australia"
30203103926,8,79,4,0,"Major Cities of Australia"
30203103927,5,45,3,0,"Major Cities of Australia"
30203103928,10,98,5,0,"Major Cities of Australia"
30203104001,7,69,4,0,"Major Cities of Australia"
30203104002,9,88,5,0,"Major Cities of Australia"
30203104003,8,72,4,0,"Major Cities of Australia"
30203104004,5,45,3,0,"Major Cities of Australia"
30203104005,8,78,4,0,"Major Cities of Australia"
30203104006,8,78,4,0,"Major Cities of Australia"
30203104007,8,80,4,0,"Major Cities of Australia"
30203104008,6,55,3,0,"Major Cities of Australia"
30203104009,7,70,4,0,"Major Cities of Australia"
30203104010,10,95,5,0,"Major Cities of Australia"
30203104011,7,64,4,0,"Major Cities of Australia"
30203104012,10,95,5,0,"Major Cities of Australia"
30203104013,5,43,3,0,"Major Cities of Australia"
30203104014,6,51,3,0,"Major Cities of Australia"
30203104015,7,61,4,0,"Major Cities of Australia"
30203104016,NA,NA,NA,0,"Major Cities of Australia"
30203104017,6,59,3,0,"Major Cities of Australia"
30203104018,10,95,5,0,"Major Cities of Australia"
30203104019,9,89,5,0,"Major Cities of Australia"
