"SA1_CODE11","seifa_decile","seifa_percentile","ra","ra_name"
30403109413,10,95,0,"Major Cities of Australia"
30403109414,9,85,0,"Major Cities of Australia"
30403109415,6,56,0,"Major Cities of Australia"
30403109416,8,74,0,"Major Cities of Australia"
30403109417,8,74,0,"Major Cities of Australia"
30403109418,9,87,0,"Major Cities of Australia"
30403109419,9,85,0,"Major Cities of Australia"
30403109420,9,87,0,"Major Cities of Australia"
30403109421,10,91,0,"Major Cities of Australia"
30403109422,7,62,0,"Major Cities of Australia"
30403109423,10,99,0,"Major Cities of Australia"
30403109424,10,92,0,"Major Cities of Australia"
30403109425,6,57,0,"Major Cities of Australia"
30403109426,9,83,0,"Major Cities of Australia"
30403109427,9,81,0,"Major Cities of Australia"
30403109428,8,73,0,"Major Cities of Australia"
30403109429,10,97,0,"Major Cities of Australia"
30403109430,10,96,0,"Major Cities of Australia"
30403109431,10,99,0,"Major Cities of Australia"
30403109501,6,56,0,"Major Cities of Australia"
30403109502,10,99,0,"Major Cities of Australia"
30403109503,10,100,0,"Major Cities of Australia"
30403109504,10,92,0,"Major Cities of Australia"
30403109505,10,97,0,"Major Cities of Australia"
30403109506,10,94,0,"Major Cities of Australia"
30403109507,10,96,0,"Major Cities of Australia"
30403109508,10,97,0,"Major Cities of Australia"
30403109509,5,45,0,"Major Cities of Australia"
30403109510,7,69,0,"Major Cities of Australia"
30403109511,9,87,0,"Major Cities of Australia"
30403109512,9,82,0,"Major Cities of Australia"
30403109513,10,96,0,"Major Cities of Australia"
30403109514,10,96,0,"Major Cities of Australia"
30403109601,6,53,0,"Major Cities of Australia"
30403109602,5,42,0,"Major Cities of Australia"
30403109603,8,76,0,"Major Cities of Australia"
30403109604,2,16,0,"Major Cities of Australia"
30403109605,3,28,0,"Major Cities of Australia"
30403109606,4,40,0,"Major Cities of Australia"
30403109607,6,53,0,"Major Cities of Australia"
30403109608,6,60,0,"Major Cities of Australia"
30403109609,10,94,0,"Major Cities of Australia"
30403109610,10,94,0,"Major Cities of Australia"
30403109611,7,70,0,"Major Cities of Australia"
30403109612,9,87,0,"Major Cities of Australia"
30403109613,10,98,0,"Major Cities of Australia"
30403109614,10,98,0,"Major Cities of Australia"
30403109615,NA,NA,0,"Major Cities of Australia"
30403109616,8,76,0,"Major Cities of Australia"
30403109617,6,54,0,"Major Cities of Australia"
30403109618,7,69,0,"Major Cities of Australia"
30403109619,7,70,0,"Major Cities of Australia"
30403109620,6,60,0,"Major Cities of Australia"
30403109621,10,91,0,"Major Cities of Australia"
30403109622,9,85,0,"Major Cities of Australia"
30403109623,10,99,0,"Major Cities of Australia"
30403109701,9,89,0,"Major Cities of Australia"
30403109702,10,100,0,"Major Cities of Australia"
30403109703,8,72,0,"Major Cities of Australia"
30403109704,7,70,0,"Major Cities of Australia"
30403109705,7,64,0,"Major Cities of Australia"
30403109706,10,96,0,"Major Cities of Australia"
30403109707,9,88,0,"Major Cities of Australia"
30403109708,9,82,0,"Major Cities of Australia"
30403109709,9,88,0,"Major Cities of Australia"
30403109710,7,67,0,"Major Cities of Australia"
30403109711,7,64,0,"Major Cities of Australia"
30403109712,10,94,0,"Major Cities of Australia"
30403109713,8,71,0,"Major Cities of Australia"
30403109714,10,97,0,"Major Cities of Australia"
30403109715,9,84,0,"Major Cities of Australia"
30403109716,8,74,0,"Major Cities of Australia"
30403109717,8,74,0,"Major Cities of Australia"
30403109718,10,91,0,"Major Cities of Australia"
30403109719,10,99,0,"Major Cities of Australia"
30403109720,10,93,0,"Major Cities of Australia"
30403109721,7,69,0,"Major Cities of Australia"
30404109801,6,53,0,"Major Cities of Australia"
30404109802,9,82,0,"Major Cities of Australia"
30404109803,9,81,0,"Major Cities of Australia"
30404109804,NA,NA,0,"Major Cities of Australia"
30404109805,10,98,0,"Major Cities of Australia"
30404109806,7,62,0,"Major Cities of Australia"
30404109807,4,37,0,"Major Cities of Australia"
30404109808,9,89,0,"Major Cities of Australia"
30404109809,6,52,0,"Major Cities of Australia"
30404109810,7,62,0,"Major Cities of Australia"
30404109811,6,59,0,"Major Cities of Australia"
30404109812,4,35,0,"Major Cities of Australia"
30404109813,6,57,0,"Major Cities of Australia"
30404109814,6,55,0,"Major Cities of Australia"
30404109814,6,55,0,"Major Cities of Australia"
30404109815,6,59,0,"Major Cities of Australia"
30404109816,3,21,0,"Major Cities of Australia"
30404109817,3,27,0,"Major Cities of Australia"
30404109901,NA,NA,1,"Inner Regional Australia"
30404110001,9,85,0,"Major Cities of Australia"
30404110002,10,94,0,"Major Cities of Australia"
30404110003,3,22,0,"Major Cities of Australia"
30404110004,1,7,0,"Major Cities of Australia"
30404110005,5,43,0,"Major Cities of Australia"
30404110006,4,32,0,"Major Cities of Australia"
30404110007,NA,NA,0,"Major Cities of Australia"
30404110008,NA,NA,0,"Major Cities of Australia"
30404110009,3,21,0,"Major Cities of Australia"
30404110010,6,55,0,"Major Cities of Australia"
30404110011,3,21,0,"Major Cities of Australia"
30404110012,5,45,0,"Major Cities of Australia"
30404110013,3,29,0,"Major Cities of Australia"
30404110014,6,57,0,"Major Cities of Australia"
30404110015,9,82,0,"Major Cities of Australia"
30404110016,9,81,0,"Major Cities of Australia"
30404110017,3,28,0,"Major Cities of Australia"
30404110018,3,22,0,"Major Cities of Australia"
30404110019,7,63,0,"Major Cities of Australia"
30404110101,9,89,0,"Major Cities of Australia"
30404110102,6,60,0,"Major Cities of Australia"
30404110103,8,77,0,"Major Cities of Australia"
30404110104,10,94,0,"Major Cities of Australia"
30404110105,8,74,0,"Major Cities of Australia"
30404110106,9,81,0,"Major Cities of Australia"
30404110107,7,66,0,"Major Cities of Australia"
30404110107,7,66,0,"Major Cities of Australia"
30404110108,10,93,0,"Major Cities of Australia"
30404110109,10,98,0,"Major Cities of Australia"
30404110110,9,81,0,"Major Cities of Australia"
30404110111,9,90,0,"Major Cities of Australia"
30404110112,9,86,0,"Major Cities of Australia"
30404110113,7,66,0,"Major Cities of Australia"
30404110114,10,95,0,"Major Cities of Australia"
30404110115,9,88,0,"Major Cities of Australia"
30404110116,10,100,0,"Major Cities of Australia"
30404110117,7,64,0,"Major Cities of Australia"
30404110118,1,5,0,"Major Cities of Australia"
30404110119,8,73,0,"Major Cities of Australia"
30404110120,6,54,0,"Major Cities of Australia"
30404110201,NA,NA,0,"Major Cities of Australia"
30404110301,4,38,0,"Major Cities of Australia"
30404110302,10,99,0,"Major Cities of Australia"
30404110303,10,100,0,"Major Cities of Australia"
30404110304,9,88,0,"Major Cities of Australia"
30404110305,10,94,0,"Major Cities of Australia"
30404110306,10,95,0,"Major Cities of Australia"
30404110307,10,93,0,"Major Cities of Australia"
30404110308,10,92,0,"Major Cities of Australia"
30404110309,8,78,0,"Major Cities of Australia"
30404110310,10,98,0,"Major Cities of Australia"
30404110311,10,94,0,"Major Cities of Australia"
30404110311,10,94,0,"Major Cities of Australia"
30404110312,10,94,0,"Major Cities of Australia"
30404110313,10,97,0,"Major Cities of Australia"
30404110314,10,95,0,"Major Cities of Australia"
30404110315,9,89,0,"Major Cities of Australia"
30404110316,10,99,0,"Major Cities of Australia"
30404110317,10,96,0,"Major Cities of Australia"
30404110318,10,92,0,"Major Cities of Australia"
30404110319,8,73,0,"Major Cities of Australia"
30404110320,9,85,0,"Major Cities of Australia"
30404110321,10,100,0,"Major Cities of Australia"
30404110322,10,98,0,"Major Cities of Australia"
30404110323,9,90,0,"Major Cities of Australia"
30404110324,9,84,0,"Major Cities of Australia"
30404110325,9,87,0,"Major Cities of Australia"
30404110326,8,73,0,"Major Cities of Australia"
30404110327,10,99,0,"Major Cities of Australia"
30404110328,10,99,0,"Major Cities of Australia"
30404110329,9,87,0,"Major Cities of Australia"
30404110330,8,72,0,"Major Cities of Australia"
30404110331,9,81,0,"Major Cities of Australia"
30404110332,9,89,0,"Major Cities of Australia"
30404110333,10,94,0,"Major Cities of Australia"
30404110334,10,91,0,"Major Cities of Australia"
30404110335,9,83,0,"Major Cities of Australia"
30404110336,9,90,0,"Major Cities of Australia"
30404110337,7,69,0,"Major Cities of Australia"
30404110338,10,97,0,"Major Cities of Australia"
30404110339,10,100,0,"Major Cities of Australia"
30404110340,10,100,0,"Major Cities of Australia"
30404110401,10,96,0,"Major Cities of Australia"
30404110402,10,95,0,"Major Cities of Australia"
30404110403,10,99,0,"Major Cities of Australia"
30404110404,10,94,0,"Major Cities of Australia"
30404110405,10,98,0,"Major Cities of Australia"
30404110406,10,99,0,"Major Cities of Australia"
30404110407,10,91,0,"Major Cities of Australia"
30404110408,9,89,0,"Major Cities of Australia"
30404110409,7,70,0,"Major Cities of Australia"
30404110410,10,95,0,"Major Cities of Australia"
30404110411,9,81,0,"Major Cities of Australia"
30404110412,10,97,0,"Major Cities of Australia"
30404110413,10,98,0,"Major Cities of Australia"
30404110414,6,51,0,"Major Cities of Australia"
30404110415,10,95,0,"Major Cities of Australia"
30404110416,6,53,0,"Major Cities of Australia"
30404110417,10,92,0,"Major Cities of Australia"
30404110418,9,88,0,"Major Cities of Australia"
30404110419,9,85,0,"Major Cities of Australia"
30404110420,4,39,0,"Major Cities of Australia"
30404110421,8,77,0,"Major Cities of Australia"
30501110501,10,97,0,"Major Cities of Australia"
30501110502,7,66,0,"Major Cities of Australia"
30501110503,7,61,0,"Major Cities of Australia"
30501110504,8,74,0,"Major Cities of Australia"
30501110505,6,55,0,"Major Cities of Australia"
30501110506,10,92,0,"Major Cities of Australia"
30501110507,9,89,0,"Major Cities of Australia"
30501110508,3,21,0,"Major Cities of Australia"
30501110509,7,70,0,"Major Cities of Australia"
30501110509,7,70,0,"Major Cities of Australia"
30501110510,6,59,0,"Major Cities of Australia"
30501110510,6,59,0,"Major Cities of Australia"
30501110511,4,34,0,"Major Cities of Australia"
30501110512,6,60,0,"Major Cities of Australia"
30501110513,NA,NA,0,"Major Cities of Australia"
30501110514,9,83,0,"Major Cities of Australia"
30501110515,9,87,0,"Major Cities of Australia"
30501110516,9,82,0,"Major Cities of Australia"
30501110517,9,87,0,"Major Cities of Australia"
30501110518,9,85,0,"Major Cities of Australia"
30501110518,9,85,0,"Major Cities of Australia"
30501110519,9,83,0,"Major Cities of Australia"
30501110601,9,90,0,"Major Cities of Australia"
30501110602,4,40,0,"Major Cities of Australia"
30501110603,6,60,0,"Major Cities of Australia"
30501110604,2,17,0,"Major Cities of Australia"
30501110605,10,91,0,"Major Cities of Australia"
30501110606,8,77,0,"Major Cities of Australia"
30501110607,7,64,0,"Major Cities of Australia"
30501110608,5,46,0,"Major Cities of Australia"
30501110609,10,100,0,"Major Cities of Australia"
30501110610,9,84,0,"Major Cities of Australia"
30501110611,10,99,0,"Major Cities of Australia"
30501110701,9,88,0,"Major Cities of Australia"
30501110702,9,86,0,"Major Cities of Australia"
30501110703,9,83,0,"Major Cities of Australia"
30501110704,4,39,0,"Major Cities of Australia"
30501110705,1,9,0,"Major Cities of Australia"
30501110706,4,38,0,"Major Cities of Australia"
30501110707,6,60,0,"Major Cities of Australia"
30501110708,6,51,0,"Major Cities of Australia"
30501110709,9,81,0,"Major Cities of Australia"
30501110710,8,74,0,"Major Cities of Australia"
30501110711,5,49,0,"Major Cities of Australia"
30501110712,6,56,0,"Major Cities of Australia"
30501110713,6,53,0,"Major Cities of Australia"
30501110714,5,44,0,"Major Cities of Australia"
30501110715,9,85,0,"Major Cities of Australia"
30501110801,10,94,0,"Major Cities of Australia"
30501110802,9,86,0,"Major Cities of Australia"
30501110803,10,92,0,"Major Cities of Australia"
30501110804,7,65,0,"Major Cities of Australia"
30501110805,2,16,0,"Major Cities of Australia"
30501110806,9,90,0,"Major Cities of Australia"
30501110807,10,92,0,"Major Cities of Australia"
30501110808,10,92,0,"Major Cities of Australia"
30501110809,9,90,0,"Major Cities of Australia"
30501110810,9,90,0,"Major Cities of Australia"
30501110811,8,78,0,"Major Cities of Australia"
30501110812,3,27,0,"Major Cities of Australia"
30501110813,6,59,0,"Major Cities of Australia"
30501110814,8,77,0,"Major Cities of Australia"
30501110815,4,35,0,"Major Cities of Australia"
30501110816,7,65,0,"Major Cities of Australia"
30501110817,10,98,0,"Major Cities of Australia"
30501110901,6,53,0,"Major Cities of Australia"
30501110902,8,80,0,"Major Cities of Australia"
30501110903,7,64,0,"Major Cities of Australia"
30501110904,5,43,0,"Major Cities of Australia"
30501110905,7,67,0,"Major Cities of Australia"
30501110906,10,91,0,"Major Cities of Australia"
30501110907,6,60,0,"Major Cities of Australia"
30501110908,8,77,0,"Major Cities of Australia"
30501110909,7,64,0,"Major Cities of Australia"
30501110910,8,80,0,"Major Cities of Australia"
30501110911,7,66,0,"Major Cities of Australia"
30501110912,6,52,0,"Major Cities of Australia"
30501110913,8,78,0,"Major Cities of Australia"
30501110914,9,90,0,"Major Cities of Australia"
30501110915,10,93,0,"Major Cities of Australia"
30501110916,10,91,0,"Major Cities of Australia"
30501110917,9,85,0,"Major Cities of Australia"
30501110918,10,92,0,"Major Cities of Australia"
30501110919,8,78,0,"Major Cities of Australia"
30501110920,2,19,0,"Major Cities of Australia"
30501110921,4,32,0,"Major Cities of Australia"
30501110922,7,67,0,"Major Cities of Australia"
30501110923,7,66,0,"Major Cities of Australia"
30501110924,8,78,0,"Major Cities of Australia"
30501110924,8,78,0,"Major Cities of Australia"
30501110925,3,29,0,"Major Cities of Australia"
30501110926,2,19,0,"Major Cities of Australia"
30501110927,10,95,0,"Major Cities of Australia"
30501110928,10,95,0,"Major Cities of Australia"
30501110929,10,100,0,"Major Cities of Australia"
30501110930,10,99,0,"Major Cities of Australia"
30501110931,8,74,0,"Major Cities of Australia"
30501111001,6,60,0,"Major Cities of Australia"
30501111002,7,61,0,"Major Cities of Australia"
30501111003,5,48,0,"Major Cities of Australia"
30501111004,4,32,0,"Major Cities of Australia"
30501111005,7,70,0,"Major Cities of Australia"
30501111006,3,26,0,"Major Cities of Australia"
30501111007,6,58,0,"Major Cities of Australia"
30501111008,9,87,0,"Major Cities of Australia"
30501111009,6,57,0,"Major Cities of Australia"
30501111010,9,90,0,"Major Cities of Australia"
30501111011,7,61,0,"Major Cities of Australia"
30501111101,8,80,0,"Major Cities of Australia"
30501111102,8,79,0,"Major Cities of Australia"
30501111103,6,56,0,"Major Cities of Australia"
30501111104,8,72,0,"Major Cities of Australia"
30501111105,6,56,0,"Major Cities of Australia"
30501111106,7,68,0,"Major Cities of Australia"
30501111107,8,71,0,"Major Cities of Australia"
30501111108,6,54,0,"Major Cities of Australia"
30501111109,5,43,0,"Major Cities of Australia"
30501111110,5,46,0,"Major Cities of Australia"
30501111111,4,33,0,"Major Cities of Australia"
30501111112,6,52,0,"Major Cities of Australia"
30501111113,2,17,0,"Major Cities of Australia"
30501111201,8,72,0,"Major Cities of Australia"
30501111202,1,6,0,"Major Cities of Australia"
30501111203,2,11,0,"Major Cities of Australia"
30501111204,5,41,0,"Major Cities of Australia"
30501111205,2,11,0,"Major Cities of Australia"
30501111206,2,18,0,"Major Cities of Australia"
30501111207,4,40,0,"Major Cities of Australia"
30501111208,4,40,0,"Major Cities of Australia"
30501111209,6,57,0,"Major Cities of Australia"
30501111210,5,41,0,"Major Cities of Australia"
30501111211,7,67,0,"Major Cities of Australia"
30501111212,8,74,0,"Major Cities of Australia"
30501111213,9,82,0,"Major Cities of Australia"
30501111214,10,96,0,"Major Cities of Australia"
30501111215,7,67,0,"Major Cities of Australia"
30501111216,8,71,0,"Major Cities of Australia"
30501111217,4,38,0,"Major Cities of Australia"
30501111218,8,80,0,"Major Cities of Australia"
30502111301,9,84,0,"Major Cities of Australia"
30502111301,9,84,0,"Major Cities of Australia"
30502111302,6,54,0,"Major Cities of Australia"
30502111303,10,99,0,"Major Cities of Australia"
30502111304,8,75,0,"Major Cities of Australia"
30502111305,10,93,0,"Major Cities of Australia"
30502111306,10,100,0,"Major Cities of Australia"
30502111307,9,90,0,"Major Cities of Australia"
